Local time,Open,High,Low,Close,Volume
11.12.2016 11:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 12:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 13:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 14:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 15:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 16:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 17:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 18:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 19:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 20:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 21:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 22:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 23:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 00:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 01:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 02:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 03:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 04:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 05:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 06:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 07:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 08:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 09:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
12.12.2016 10:00:00.000 GMT+0900,19264.031,19273.486,19212.361,19239.285,22.2321
12.12.2016 11:00:00.000 GMT+0900,19239.285,19251.549,19121.922,19123.322,31.2857
12.12.2016 12:00:00.000 GMT+0900,19123.322,19139.752,19070.236,19139.752,27.1252
12.12.2016 13:00:00.000 GMT+0900,19139.752,19192.576,19097.963,19187.684,23.5535
12.12.2016 14:00:00.000 GMT+0900,19187.960,19208.130,19154.380,19172.998,26.0804
12.12.2016 15:00:00.000 GMT+0900,19174.635,19245.504,19173.450,19218.383,15.2526
